OTD in 1974: 66399 - 66488 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120038-5 (81 pgs)
OTD in 1974: 70448 - 70544 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100140003-1 (86 pgs)
OTD in 1974: 70956 - 71056 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100140008-6 (88 pgs)
OTD in 1974: 71355 - 71452 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100140012-1 (99 pgs)
OTD in 1974: 66285 - 66398 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120037-6 (63 pgs)
OTD in 1974: 71255 - 71354 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100140011-2 (100 pgs)
OTD in 1974: 66191 - 66284 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120036-7 (98 pgs)
OTD in 1974: 71057 - 71154 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100140009-5 (77 pgs)
OTD in 1974: 66090 - 66190 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120035-8 (54 pgs)
OTD in 1974: 65296 - 65395 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120027-7 (100 pgs)
OTD in 1974: 64995 - 65095 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120024-0 (95 pgs)
OTD in 1974: 65694 - 65779 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120031-2 (76 pgs)
OTD in 1974: 65791 - 65814 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120032-1 (95 pgs)
OTD in 1974: 65815 - 65992 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120033-0 (90 pgs)
OTD in 1974: 65096 - 65195 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120025-9 (100 pgs)
OTD in 1974: 65196 - 65295 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120026-8 (100 pgs)
OTD in 1974: 65993 - 66089 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120034-9 (96 pgs)
OTD in 1974: 65396 - 65494 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120028-6 (99 pgs)
OTD in 1974: 64895 - 64994 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120023-1 (92 pgs)
OTD in 1974: 64494 - 64594 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120019-6 (100 pgs)
OTD in 1974: 63993 - 64092 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120014-1 (100 pgs)
OTD in 1974: 64595 - 64694 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120020-4 (82 pgs)
OTD in 1974: 64695 - 64794 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120021-3 (100 pgs)
OTD in 1974: 64795 - 64894 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120022-2 (100 pgs)
OTD in 1974: 63893 - 63992 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120013-2 (91 pgs)
OTD in 1974: 64093 - 64192 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120015-0 (100 pgs)
OTD in 1974: 64193 - 64293 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120016-9 (100 pgs)
OTD in 1974: 63793 - 63892 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120012-3 (89 pgs)
OTD in 1974: 63693 - 63792 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120011-4 (97 pgs)
OTD in 1974: 63393 - 63491 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120008-8 (100 pgs)
OTD in 1974: 63194 - 63292 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120006-0 (67 pgs)
OTD in 1974: 63096 - 63193 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120005-1 (86 pgs)
OTD in 1974: 63492 - 63591 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120009-7 (100 pgs)
OTD in 1974: 63293 - 63392 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120007-9 (89 pgs)
OTD in 1974: 55180 - 55249 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100040-4 (73 pgs)
OTD in 1974: 62700 - 62793 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120001-5 (95 pgs)
OTD in 1974: 62895 - 62994 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120003-3 (84 pgs)
OTD in 1974: 62794 - 62894 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100120002-4 (100 pgs)
OTD in 1974: 55079 - 55179 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100039-6 (63 pgs)
OTD in 1974: 54199 - 54298 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100030-5 (100 pgs)
OTD in 1974: 54383 - 54482 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100032-3 (100 pgs)
OTD in 1974: 54483 - 54582 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100033-2 (100 pgs)
OTD in 1974: 54880 - 54979 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100037-8 (89 pgs)
OTD in 1974: 54783 - 54879 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100036-9 (85 pgs)
OTD in 1974: 54683 - 54782 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100035-0 (75 pgs)
OTD in 1974: 54299 - 54382 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100031-4 (100 pgs)
OTD in 1974: 54583 - 54682 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100034-1 (95 pgs)
OTD in 1974: 54980 - 55078 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100038-7 (88 pgs)
OTD in 1974: 54098 - 54197 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100029-7 (100 pgs)
OTD in 1974: 53187 - 53287 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100020-6 (100 pgs)
OTD in 1974: 53483 - 53587 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100023-3 (95 pgs)
OTD in 1974: 53588 - 53686 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100024-2 (75 pgs)
OTD in 1974: 53887 - 53986 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100027-9 (100 pgs)
OTD in 1974: 53987 - 54097 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100028-8 (100 pgs)
OTD in 1974: 53684 - 53785 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100025-1 (98 pgs)
OTD in 1974: 53786 - 53886 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100026-0 (93 pgs)
OTD in 1974: 53288 - 53396 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100021-5 (100 pgs)
OTD in 1974: 53397 - 53487 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100022-4 (99 pgs)
OTD in 1974: 53087 - 53186 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100019-8 (92 pgs)
OTD in 1974: 52404 - 52503 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100012-5 (71 pgs)
OTD in 1974: 52988 - 53086 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100018-9 (100 pgs)
OTD in 1974: 52805 - 52886 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100016-1 (90 pgs)
OTD in 1974: 52504 - 52603 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100013-4 (99 pgs)
OTD in 1974: 52304 - 52403 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100011-6 (100 pgs)
OTD in 1974: 52604 - 52703 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100014-3 (88 pgs)
OTD in 1974: 52887 - 52987 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100017-0 (78 pgs)
OTD in 1974: 52200 - 52303 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100010-7 (100 pgs)
OTD in 1974: 52704 - 52804 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100015-2 (95 pgs)
OTD in 1974: 52098 - 52199 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100009-9 (97 pgs)
OTD in 1974: 51596 - 51695 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100004-4 (100 pgs)
OTD in 1974: 51997 - 52097 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100008-0 (90 pgs)
OTD in 1974: 51496 - 51595 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100003-5 (91 pgs)
OTD in 1974: 51696 - 51795 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100005-3 (93 pgs)
OTD in 1974: 51897 - 51996 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100007-1 (98 pgs)
OTD in 1974: 51396 - 51495 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100002-6 (93 pgs)
OTD in 1974: 51796 - 51896 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100006-2 (88 pgs)
OTD in 1974: 55173 - 55249 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090040-6 (80 pgs)
OTD in 1974: 51300 - 51395 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100100001-7 (93 pgs)
OTD in 1974: 54874 - 54973 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090037-0 (82 pgs)
OTD in 1974: 54377 - 54476 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090032-5 (100 pgs)
OTD in 1974: 54094 - 54192 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090029-9 (100 pgs)
OTD in 1974: 54677 - 54776 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090035-2 (82 pgs)
OTD in 1974: 54477 - 54576 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090033-4 (100 pgs)
OTD in 1974: 54193 - 54293 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090030-7 (100 pgs)
OTD in 1974: 53983 - 54093 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090028-0 (100 pgs)
OTD in 1974: 54294 - 54376 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090031-6 (100 pgs)
OTD in 1974: 53883 - 53982 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090027-1 (100 pgs)
OTD in 1974: 54777 - 54873 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090036-1 (89 pgs)
OTD in 1974: 53782 - 53882 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090026-2 (90 pgs)
OTD in 1974: 53183 - 53283 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090020-8 (100 pgs)
OTD in 1974: 52801 - 52882 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090016-3 (86 pgs)
OTD in 1974: 53394 - 53483 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090022-6 (99 pgs)
OTD in 1974: 52984 - 53082 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090018-1 (100 pgs)
OTD in 1974: 53584 - 53670 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090024-4 (78 pgs)
OTD in 1974: 53484 - 53583 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090023-5 (98 pgs)
OTD in 1974: 52883 - 52983 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090017-2 (78 pgs)
OTD in 1974: 53682 - 53781 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090025-3 (100 pgs)
OTD in 1974: 53284 - 53383 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090021-7 (100 pgs)
OTD in 1974: 52700 - 52800 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090015-4 (98 pgs)
OTD in 1974: 52097 - 52197 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090009-1 (100 pgs)
OTD in 1974: 52501 - 52600 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090013-6 (100 pgs)
OTD in 1974: 51996 - 52096 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090008-2 (90 pgs)
OTD in 1974: 52401 - 52500 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090012-7 (71 pgs)
OTD in 1974: 51796 - 51895 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090006-4 (88 pgs)
OTD in 1974: 52301 - 52400 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090011-8 (100 pgs)
OTD in 1974: 52601 - 52699 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090014-5 (87 pgs)
OTD in 1974: 52198 - 52300 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090010-9 (100 pgs)
OTD in 1974: 51896 - 51995 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090007-3 (98 pgs)
OTD in 1974: 51596 - 51695 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090004-6 (100 pgs)
OTD in 1974: 363100 - 363206 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000300870001-1 (100 pgs)
OTD in 1974: 51396 - 51495 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090002-8 (93 pgs)
OTD in 1974: 363721 - 363824 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000300870007-5 (100 pgs)
OTD in 1974: 51496 - 51595 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100090003-7 (96 pgs)
OTD in 1974: 364863 - 364963 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000300870018-3 (100 pgs)
OTD in 1974: 364964 - 365120 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000300870019-2 (100 pgs)
OTD in 1974: 364244 - 364351 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000300870012-9 (100 pgs)
OTD in 1974: 363316 - 363415 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000300870003-9 (100 pgs)
OTD in 1974: 364661 - 364763 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000300870016-5 (100 pgs)
OTD in 1974: 357763 - 357885 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840032-1 (99 pgs)
OTD in 1974: 356859 - 356999 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840025-9 (100 pgs)
OTD in 1974: 357145 - 357264 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840027-7 (100 pgs)
OTD in 1974: 357265 - 357379 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840028-6 (100 pgs)
OTD in 1974: 357000 - 357144 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840026-8 (97 pgs)
OTD in 1974: 357380 - 357531 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840029-5 (100 pgs)
OTD in 1974: 357650 - 357762 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840031-2 (100 pgs)
OTD in 1974: 356751 - 356857 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840024-0 (100 pgs)
OTD in 1974: 357532 - 357649 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840030-3 (100 pgs)
OTD in 1974: 356644 - 356750 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840023-1 (99 pgs)
OTD in 1974: 356535 - 356643 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840022-2 (100 pgs)
OTD in 1974: 354908 - 355011 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840008-8 (100 pgs)
OTD in 1974: 354500 - 354600 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840004-2 (100 pgs)
OTD in 1974: 356214 - 356317 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840019-6 (100 pgs)
OTD in 1974: 355761 - 355871 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840015-0 (90 pgs)
OTD in 1974: 355511 - 355622 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840013-2 (95 pgs)
OTD in 1974: 355874 - 356003 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840016-9 (100 pgs)
OTD in 1974: 356109 - 356213 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840018-7 (100 pgs)
OTD in 1974: 355115 - 355241 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840010-5 (100 pgs)
OTD in 1974: 356004 - 356108 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840017-8 (100 pgs)
OTD in 1974: 354200 - 354298 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200840001-5 (100 pgs)
OTD in 1974: 351894 - 351995 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830017-9 (100 pgs)
OTD in 1974: 353204 - 353387 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830029-6 (89 pgs)
OTD in 1974: 352420 - 352561 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830022-3 (97 pgs)
OTD in 1974: 352212 - 352316 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830020-5 (100 pgs)
OTD in 1974: 351654 - 351781 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830015-1 (100 pgs)
OTD in 1974: 352563 - 352680 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830023-2 (99 pgs)
OTD in 1974: 353504 - 353617 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830031-3 (97 pgs)
OTD in 1974: 353390 - 353503 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830030-4 (90 pgs)
OTD in 1974: 352903 - 352996 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830026-9 (100 pgs)
OTD in 1974: 351552 - 351653 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830014-2 (100 pgs)
OTD in 1974: 350758 - 350875 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830007-0 (100 pgs)
OTD in 1974: 350200 - 350307 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830002-5 (94 pgs)
OTD in 1974: 350100 - 350199 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830001-6 (100 pgs)
OTD in 1974: 350876 - 350984 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830008-9 (100 pgs)
OTD in 1974: 350527 - 350631 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830005-2 (100 pgs)
OTD in 1974: 350986 - 351099 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200830009-8 (100 pgs)
OTD in 1974: 336601 - 336782 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790036-3 (100 pgs)
OTD in 1974: 336476 - 336600 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790035-4 (99 pgs)
OTD in 1974: 337006 - 337089 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790040-8 (92 pgs)
OTD in 1974: 335982 - 336077 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790030-9 (100 pgs)
OTD in 1974: 334456 - 334555 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790017-4 (100 pgs)
OTD in 1974: 335461 - 335571 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790025-5 (100 pgs)
OTD in 1974: 334957 - 335056 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790020-0 (100 pgs)
OTD in 1974: 335261 - 335360 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790023-7 (92 pgs)
OTD in 1974: 335161 - 335260 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790022-8 (100 pgs)
OTD in 1974: 335572 - 335671 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790026-4 (100 pgs)
OTD in 1974: 335772 - 335873 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790028-2 (99 pgs)
OTD in 1974: 335361 - 335460 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790024-6 (89 pgs)
OTD in 1974: 335672 - 335771 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790027-3 (98 pgs)
OTD in 1974: 333633 - 333742 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790009-3 (96 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1113710 - 1113749 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000518530019-8 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1114900 - 1114949 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000518550003-3 (48 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD  - https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000518540003-4 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1114502 - 1114550 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000518540015-1 (48 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1114352 - 1114401 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000518540012-4 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1112864 - 1112913 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000518530002-6 (50 pgs)
OTD in 1974: 333207 - 333327 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790005-7 (100 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1115000 - 1115049 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000518550005-1 (50 pgs)
OTD in 1974: 333534 - 333632 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000200790008-4 (100 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1111301 - 1111350 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000518510011-8 (50 pgs)
OTD in 1974: 533665 - 533699 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000301190048-4 (37 pgs)
OTD in 1974: 519555 - 519655 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000301190012-3 (100 pgs)
OTD in 1974: 521565 - 521664 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000301190027-7 (100 pgs)
OTD in 1974: 519656 - 519816 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000301190013-2 (100 pgs)
OTD in 1974: 518448 - 518580 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000301190003-3 (100 pgs)
OTD in 1974: 519000 - 519099 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000301190007-9 (100 pgs)
OTD in 1974: 521365 - 521464 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000301190025-9 (100 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1111201 - 1111250 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000518510009-1 (50 pgs)
OTD in 1974: 522018 - 522334 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000301190031-2 (100 pgs)
OTD in 1974: 183240 - 183340 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420040-9 (94 pgs)
OTD in 1974: 181615 - 181714 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420024-7 (100 pgs)
OTD in 1974: 180907 - 181010 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420017-5 (97 pgs)
OTD in 1974: 182928 - 183029 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420037-3 (100 pgs)
OTD in 1974: 180704 - 180803 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420015-7 (82 pgs)
OTD in 1974: 183143 - 183239 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420039-1 (98 pgs)
OTD in 1974: 180605 - 180058 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420014-8 (93 pgs)
OTD in 1974: 180560 - 180604 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420013-9 (84 pgs)
OTD in 1974: 182621 - 182720 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420034-6 (100 pgs)
OTD in 1974: 182825 - 182927 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420036-4 (94 pgs)
OTD in 1974: 180406 - 180505 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420012-0 (100 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1161796 - 1161846 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000519530016-0 (44 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 932166 - 932215 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414850004-4 (50 pgs)
OTD in 1974: 37285 - 37185 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100050022-0 (100 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1171518 - 1171573 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000519730019-5 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 932016 - 932065 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414850001-7 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 928396 - 928148 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414810009-3 (21 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 1084809 - 1084852 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000517950003-0 (20 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 932366 - 932415 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414850008-0 (50 pgs)
OTD in 1974: 179701 - 179800 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000100420005-8 (89 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 928246 - 928295 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414810006-6 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 921640 - 921690 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414640016-4 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 922901 - 922947 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414710001-2 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 921742 - 921791 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414640018-2 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 925258 - 925308 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414730007-4 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 925359 - 925407 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414730009-2 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 925309 - 925358 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414730008-3 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 925458 - 925507 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414730011-9 (31 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD  - 924995-925044 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414730002-9 (50 pgs)
OTD in 1976: GROUND PHOTO CAPTION CARD 924945 - 924994 https://www.cia.gov/library/readingroom/document/cia-rdp78-05867a000414730001-0 (50 pgs)
